,HUC_8,site_id,latitude,longitude,rec_id,horizon,quartz_pct,tot_k_fs_pct,tot_plag_pct,tot_flds_pct,tot_14a_pct,tot_10a_pct,kaolinit_pct,tot_clay_pct,gibbsite_pct,calcite_pct,dolomite_pct,aragon_pct,tot_carb_pct,analcime_pct,heuland_pct,tot_zeol_pct,gypsum_pct,talc_pct,hornbl_pct,serpent_pct,hematite_pct,goethite_pct,pyroxene_pct,pyrite_pct,other_pct,amorph_pct,ag_ppm,al_pct_q,al_pct,as_ppm,ba_ppm_q,ba_ppm,be_ppm,bi_ppm,c_tot_pct,c_tot_pct_q,c_inorg_pct,c_inorg_pct_q,c_org_pct,ca_pct,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,fe_pct,ga_ppm_q,ga_ppm,hg_ppm,in_ppm,k_pct,la_ppm,li_ppm,mg_pct,mn_ppm,mo_ppm,na_pct,nb_ppm,ni_ppm,p_ppm,pb_ppm,rb_ppm,s_pct,sb_ppm,sc_ppm,se_ppm,sn_ppm,sr_ppm,te_ppm,th_ppm,ti_pct_q,ti_pct,tl_ppm,u_ppm,v_ppm,w_ppm,y_ppm_q,y_ppm,zn_ppm,Unnamed: 125,M3P_ppm,Soil Fertility Level
33,01100004,244.0,41.2768,-73.0257,773.0,0.0,45.0,1.1,11.0,12.2,10.0,17.5,0.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,6.8,4.2,0.0,437.0,2.1,0.28,3.68,0.0,0.0,0.0,3.68,0.27,0.2,69.6,15.8,85.0,0.0,28.6,3.91,0.0,18.0,0.08,0.07,1.83,33.4,44.0,1.16,829.0,0.86,0.81,11.3,44.6,1100.0,68.1,115.0,0.04,0.45,14.9,0.6,3.5,74.3,0.0,9.9,0.0,0.39,0.6,2.6,104.0,1.2,0.0,16.7,110.0,0.0,359.5298184201236,Excesive
34,01100005,4270.5,41.836975,-73.390225,1192.0,0.0,35.55000000000001,5.800000000000002,8.25,14.05,4.366666666666667,10.6,0.0,13.825,0.0,0.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,33.375,0.0,0.0,4.83,5.275,0.0,345.75,1.5,0.28,15.46,0.0,1.0,0.0,15.2,0.94,0.55,44.90000000000001,10.275,35.5,11.0,18.75,2.8400000000000003,0.0,13.25,0.225,0.052500000000000005,1.4825,26.65,32.5,0.755,1029.5,1.405,0.645,6.225,17.95,977.5,66.1,69.05,0.1,0.995,8.475,0.8250000000000001,3.5,87.625,0.0,5.825,0.0,0.235,0.425,1.35,68.5,0.825,0.0,13.725,88.75,0.0,296.88555662432236,Excesive
35,01110000,9769.0,44.9286,-72.2772,4457.0,0.0,44.7,2.6,11.9,14.5,4.5,13.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,5.35,13.3,0.0,520.0,1.4,0.16,3.45,0.0,0.0,0.0,3.45,0.92,0.4,46.7,15.3,68.0,0.0,24.1,3.32,0.0,14.4,0.06,0.05,1.27,21.8,27.0,0.74,1440.0,3.25,1.15,7.2,35.3,1410.0,27.9,66.4,0.05,0.49,10.7,0.4,3.3,117.0,0.0,6.7,0.0,0.31,0.3,3.7,83.0,0.5,0.0,12.5,131.0,0.0,527.153912248272,Excesive
36,02010001,3305.0,43.53035,-73.27455,3781.5,0.0,33.55,4.3,7.4,11.7,6.9,17.55,0.0,24.45,0.0,10.7,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,24.200000000000006,0.0,0.0,7.065,6.1,0.0,586.0,2.05,0.21,3.73,0.0,1.3,0.0,3.09,2.935,0.15000000000000002,66.7,15.9,58.0,0.0,24.25,4.045,0.0,19.5,0.045000000000000005,0.07,2.23,33.0,54.0,1.06,1126.0,0.69,0.76,5.75,33.0,840.0,24.9,102.2,0.035,0.355,12.2,0.3,1.75,203.55,0.0,9.85,0.0,0.21,0.55,1.65,83.0,0.45,0.0,13.05,106.0,0.0,221.90435310647862,Excesive
37,02010002,2665.0,43.4081,-72.9892,4449.0,0.0,44.1,18.5,3.0,21.5,1.8,6.3,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,0.0,3.6,5.3,0.0,395.0,0.9,0.1,7.75,0.0,0.0,0.0,7.75,0.65,0.3,31.0,5.8,20.0,0.0,10.9,1.7,0.0,8.9,0.05,0.03,2.79,13.3,14.0,0.43,246.0,0.89,0.32,2.6,12.1,540.0,25.5,71.3,0.05,0.25,4.5,0.3,1.3,28.0,0.0,3.1,0.0,0.12,0.4,1.0,36.0,0.3,0.0,8.6,84.0,0.0,84.1030336466222,Excesive
38,02010003,7721.0,44.2764,-72.6186,4455.0,0.0,61.3,2.5,14.3,16.8,2.8,9.7,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,3.98,3.2,0.0,251.0,1.0,0.11,2.08,0.0,0.0,0.0,2.08,0.67,0.0,26.3,5.0,38.0,0.0,3.5,1.79,0.0,10.5,0.03,0.03,0.89,12.6,15.0,0.38,395.0,0.34,1.29,7.6,10.8,260.0,12.4,46.7,0.02,0.19,7.9,0.0,1.2,81.2,0.0,3.6,0.0,0.36,0.1,0.9,57.0,0.4,0.0,8.0,30.0,0.0,11.424443415211602,Very Low
39,02010004,8357.0,44.48985,-73.4272,3127.5,0.0,45.35,9.1,23.950000000000006,33.1,0.0,5.4,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,4.985,1.85,0.0,389.5,1.15,0.055,3.5,0.0,0.0,0.0,3.5,1.95,0.2,34.0,8.100000000000001,24.5,0.0,5.5,2.755,0.0,13.15,0.035,0.04,1.59,15.2,11.0,0.75,496.5,0.655,1.225,8.15,9.65,715.0,14.1,49.40000000000001,0.04,0.16,7.25,0.0,1.4500000000000002,190.0,0.0,3.45,0.0,0.45,0.25,0.8500000000000001,54.5,0.25,0.0,17.9,60.0,0.0,160.79940139254228,Excesive
40,02010005,3237.0,44.71645,-73.1633,4448.5,0.0,42.3,8.3,18.55,26.8,9.5,25.3,0.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,5.94,4.4,0.0,708.5,1.85,0.17,2.34,0.0,0.0,0.0,2.34,0.835,0.2,35.85,10.15,46.5,0.0,9.55,2.62,0.0,17.185,0.05,0.08,2.005,17.1,27.5,0.72,471.0,0.49,1.175,7.2,20.45,955.0,17.1,82.05,0.07,0.33,9.5,0.3,1.5,171.05,0.0,4.95,0.0,0.235,0.35,1.15,64.0,0.45,0.0,10.2,72.5,0.0,357.67489589884667,Excesive
41,02010006,2392.5,44.36765,-74.00815,2402.0,0.0,72.2,14.65,8.95,23.6,1.2,2.6,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,2.525,1.45,0.0,394.5,0.6,0.05,1.665,0.0,0.0,0.0,1.665,0.275,0.1,13.3,2.25,9.0,0.0,2.25,1.815,0.0,8.095,0.02,0.02,1.655,7.15,6.0,0.095,194.5,0.77,0.63,6.1,3.4000000000000004,175.0,12.95,57.9,0.015,0.18,1.9,0.0,1.3,69.0,0.0,1.65,0.0,0.26,0.30000000000000004,0.6,25.5,0.3,0.0,4.1,29.5,0.0,4.919929322401702,Very Low
42,02010007,3625.0,45.0073,-73.0834,4450.0,0.0,37.7,4.4,12.7,17.1,3.3,6.5,0.0,9.7,0.0,12.6,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,4.15,4.7,0.0,368.0,1.0,0.08,4.75,0.0,1.5,0.0,3.3,6.82,0.2,57.1,10.7,46.0,0.0,12.8,2.31,0.0,10.2,0.02,0.03,1.14,23.5,19.0,0.89,831.0,0.45,1.15,6.3,34.7,850.0,15.3,41.8,0.03,0.23,6.9,0.0,0.9,144.0,0.0,5.3,0.0,0.23,0.2,1.2,45.0,0.3,0.0,13.3,58.0,0.0,226.7651841214656,Excesive
43,02020001,7585.0,43.9696,-74.2136,3122.0,0.0,22.0,11.9,19.2,31.0,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,41.2,0.0,0.0,5.99,4.4,0.0,366.0,3.6,0.14,13.4,0.0,0.0,0.0,13.4,1.25,0.5,143.0,15.2,19.0,0.0,8.0,2.97,0.0,13.0,0.14,0.06,1.21,36.5,18.0,0.64,1380.0,2.71,0.84,8.6,9.3,1690.0,20.0,50.1,0.11,0.26,6.9,1.1,2.0,117.0,0.0,6.7,0.0,0.4,0.4,2.5,47.0,0.4,0.0,42.1,172.0,0.0,676.3530115764818,Excesive
44,02020002,3489.0,43.4076,-74.258,3103.0,0.0,26.3,15.5,19.6,35.0,0.0,5.1,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,4.4,2.2,0.0,454.0,0.9,0.14,14.9,0.0,0.0,0.0,14.9,1.6,0.4,18.4,6.7,22.0,0.0,4.6,3.54,0.0,15.9,0.09,0.05,1.54,8.9,7.0,0.55,404.0,1.16,1.03,10.9,6.7,650.0,30.0,56.9,0.07,0.46,6.7,0.5,2.5,166.0,0.0,2.0,0.0,0.84,0.4,0.7,76.0,0.4,0.0,15.3,82.0,0.0,129.7219545443493,Excesive
45,02020003,7017.0,43.02116666666666,-73.4547,3566.666666666666,0.0,38.266666666666666,7.566666666666666,11.233333333333334,18.766666666666666,4.3,9.55,0.0,9.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,31.96666666666667,0.0,0.0,4.39,5.366666666666667,0.0,382.66666666666674,1.2,0.2,13.726666666666668,0.0,0.0,0.0,13.726666666666668,0.6866666666666666,0.3,33.43333333333333,6.7333333333333325,32.333333333333336,0.0,11.033333333333333,2.39,0.0,13.033333333333333,0.16,0.04666666666666667,1.57,15.866666666666665,19.33333333333333,0.5466666666666666,590.6666666666666,0.9033333333333332,0.6699999999999999,5.033333333333334,13.5,943.3333333333335,55.83333333333334,63.7,0.08,0.5433333333333333,7.1000000000000005,0.6333333333333333,3.2,84.73333333333333,0.0,5.3,0.0,0.2466666666666667,0.4333333333333333,1.1333333333333335,59.0,0.5,0.0,9.7,98.0,0.0,283.1161475033056,Excesive
46,02020004,3304.0,43.22921666666667,-74.95566666666667,3331.333333333333,0.0,48.16666666666666,10.116666666666664,12.9,20.83333333333333,3.9333333333333336,12.9,5.0,13.66,0.0,5.0,0.0,2.6,3.8,0.0,0.0,0.0,0.0,0.0,2.266666666666667,0.0,0.8,0.0,0.0,0.0,0.0,20.52,0.0,0.0,5.0633333333333335,7.033333333333334,0.0,428.33333333333326,1.5333333333333332,0.2183333333333333,5.076666666666667,0.0,0.45,0.0,4.94,0.9933333333333332,0.38,50.66666666666666,8.516666666666667,35.5,7.0,21.2,3.4250000000000003,0.0,15.15,0.06,0.06,1.88,23.43333333333333,23.5,0.5466666666666667,841.3333333333335,1.4883333333333333,0.7166666666666668,11.033333333333333,14.95,706.6666666666665,37.91666666666666,79.35000000000002,0.03833333333333334,0.41,9.283333333333333,0.6399999999999999,2.4,110.23333333333332,0.0,8.233333333333333,0.0,0.4616666666666666,0.5666666666666668,2.3000000000000003,73.83333333333333,0.64,0.0,20.05,75.83333333333333,0.0,178.74399406592624,Excesive
47,02020005,8453.0,42.52035,-74.3765,3127.5,0.0,63.5,0.3,7.5,7.6,5.85,10.7,0.0,16.549999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,0.0,0.0,4.025,7.0,0.0,263.0,1.35,0.16999999999999998,3.265,0.0,0.0,0.0,3.265,0.185,0.1,50.25,9.75,38.5,0.0,11.15,2.33,0.0,11.5,0.045,0.04,1.065,23.1,40.0,0.44,410.5,0.435,0.48,4.699999999999998,20.0,550.0,22.05,72.7,0.025,0.5,7.65,0.25,1.5499999999999998,45.8,0.0,8.3,0.0,0.16,0.35,2.2,64.0,0.5,0.0,9.75,89.5,0.0,92.92111500316437,Excesive
48,02020006,2598.333333333333,42.23886666666667,-73.85936666666667,3099.0,0.0,56.46666666666667,3.2000000000000006,7.433333333333333,10.6,5.533333333333334,10.133333333333333,0.0,15.566666666666668,0.0,0.0,3.2,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.266666666666666,0.0,0.0,4.510000000000002,7.033333333333334,0.0,355.66666666666674,1.3666666666666665,0.19333333333333336,4.8133333333333335,0.0,0.4,0.0,4.666666666666667,0.5599999999999999,0.2,53.0,8.833333333333334,33.666666666666664,6.0,16.133333333333336,2.7066666666666666,0.0,13.633333333333333,0.125,0.04666666666666667,1.3033333333333337,25.8,30.0,0.6133333333333333,843.0,0.6333333333333333,0.5599999999999999,4.433333333333334,15.1,680.0,31.9,71.2,0.055,0.53,7.2666666666666675,0.7,2.1,55.46666666666667,0.0,7.899999999999999,0.0,0.15,0.4000000000000001,2.1,57.66666666666666,0.43333333333333335,0.0,12.066666666666668,93.66666666666669,0.0,154.77516309584752,Excesive
49,02020008,7668.0,41.6405,-73.96535,3125.5,0.0,48.95,3.25,7.9,11.2,4.95,9.4,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,0.0,0.0,4.295,5.05,0.0,360.0,1.4,0.16,7.2200000000000015,0.0,0.0,0.0,7.2200000000000015,0.845,0.4,42.1,8.9,35.0,0.0,21.75,2.755,0.0,12.15,0.095,0.04,1.475,20.55,27.5,0.665,779.5,0.765,0.7,5.95,22.15,830.0,156.3,72.1,0.07,0.565,7.25,0.4,2.1,65.8,0.0,6.75,0.0,0.225,0.35,1.55,63.5,0.6,0.0,15.55,134.0,0.0,217.68028515923905,Excesive
50,02030101,825.0,41.2074,-73.9764,2612.0,0.0,34.15,4.15,18.6,22.7,2.2,4.5,0.0,6.7,0.0,5.2,1.75,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,23.65,0.0,0.0,5.075,5.550000000000002,0.0,458.5,1.25,0.16,3.335,0.0,0.55,0.0,2.8,3.51,0.35,41.5,14.7,49.5,0.0,74.5,3.605,0.0,13.05,0.045,0.045,1.33,20.2,17.5,1.235,621.5,1.235,1.205,8.649999999999999,22.15,655.0,91.4,51.3,0.055000000000000014,1.035,13.0,0.5,2.0,138.5,0.0,5.800000000000002,0.0,0.37,0.30000000000000004,1.25,105.5,0.85,0.0,18.75,124.0,0.0,135.8364810710051,Excesive
51,02030103,4596.0,40.9813,-74.0312,2702.0,0.0,68.0,7.0,13.1,20.1,3.0,0.3,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,3.67,3.8,0.0,293.0,1.2,0.15,4.58,0.0,0.0,0.0,4.58,0.44,0.2,49.4,4.9,25.0,0.0,15.3,1.76,0.0,8.64,0.17,0.03,1.13,23.9,14.0,0.31,487.0,0.54,0.94,7.7,11.2,670.0,45.9,43.1,0.03,0.67,4.2,0.3,1.5,73.5,0.0,6.6,0.0,0.25,0.2,1.5,37.0,0.7,0.0,12.4,45.0,0.0,138.74287242339034,Excesive
52,02030104,2292.0,40.3259,-74.2198,2699.0,0.0,69.8,3.6,2.7,6.3,1.7,6.4,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,2.58,13.2,0.0,223.0,1.0,0.14,4.25,0.0,0.0,0.0,4.25,0.42,0.2,48.0,3.5,38.0,0.0,10.2,3.0,0.0,7.38,0.04,0.02,1.29,22.2,16.0,0.29,235.0,0.99,0.22,7.9,8.5,1170.0,21.1,58.1,0.04,0.6,4.0,0.4,0.8,48.1,0.0,5.8,0.0,0.31,0.2,2.1,40.0,0.6,0.0,8.8,47.0,0.0,397.4178899768737,Excesive
53,02030105,3718.0,40.66955,-74.68545,1839.0,0.0,34.65000000000001,5.45,8.3,13.75,4.9,7.75,0.0,12.65,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,37.8,0.0,0.0,4.925,26.35,0.0,489.0,1.25,0.28,10.97,0.0,0.2,0.0,10.85,1.4500000000000002,0.5,45.1,10.5,47.5,0.0,27.55,2.765,0.0,11.18,0.125,0.045,1.315,23.65,26.0,0.565,1287.5,0.905,0.61,11.2,22.200000000000006,945.0,172.25,57.8,0.09,1.385,7.2,0.65,2.05,104.75,0.0,8.05,0.0,0.375,0.45,1.8,80.5,0.95,0.0,13.0,100.0,0.0,287.93148652391636,Excesive
54,02040102,1151.0,41.9284,-74.9001,3850.0,0.0,86.3,0.6,2.5,3.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,1.53,2.9,0.0,192.0,0.5,0.08,0.12,0.0,0.0,0.0,0.12,0.14,0.0,17.0,1.7,8.0,0.0,14.9,0.65,0.0,3.28,0.0,0.0,0.68,11.7,13.0,0.11,76.0,0.36,0.12,4.8,3.9,80.0,6.7,27.4,0.0,0.36,1.9,0.0,0.5,34.1,0.0,2.7,0.0,0.1,0.2,0.7,18.0,0.4,0.0,5.2,29.0,0.0,0.3058607788459197,Very Low
55,02040103,8060.0,41.56985,-75.32845,3544.5,0.0,63.2,0.95,6.2,7.15,4.4,15.05,0.0,19.4,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.8100000000000005,10.35,0.0,380.5,1.45,0.175,2.935,0.0,0.1,0.0,2.875,0.165,0.35,85.7,9.25,32.5,5.0,16.3,2.57,0.0,13.66,0.07,0.045,1.3,40.3,36.0,0.42,1860.0,0.485,0.53,10.25,13.25,920.0,38.8,69.6,0.035,0.5900000000000001,7.800000000000002,0.45,2.0,37.1,0.0,10.8,0.0,0.305,0.55,3.0,50.5,0.95,0.0,12.3,105.0,0.0,268.08038120013197,Excesive
56,02040104,3960.0,41.36965,-74.86815,3100.5,0.0,65.7,1.0,3.7,4.7,0.0,9.2,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,1.7200000000000002,4.5,0.0,140.5,0.5,0.34,25.35,0.0,0.0,0.0,14.0,0.09,0.5,38.3,1.8,19.5,0.0,12.9,0.845,0.0,5.92,0.26,0.055000000000000014,0.405,18.3,9.0,0.09,169.5,1.115,0.19,5.0,7.8,760.0,98.35,20.4,0.11,1.585,3.1,1.05,5.0,23.25,0.0,4.9,0.0,0.155,0.35,1.2999999999999998,25.5,0.6499999999999999,0.0,5.5,55.5,0.0,181.8476771473684,Excesive
57,02040105,3316.0,41.1115,-74.7575,2700.0,0.0,38.8,1.3,4.9,6.2,2.0,1.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,1.74,2.4,0.0,206.0,0.5,0.12,24.5,0.0,0.0,0.0,24.5,1.43,0.5,29.7,3.4,15.0,0.0,18.0,0.86,0.0,4.32,0.07,0.0,0.52,17.3,11.0,0.37,464.0,0.72,0.33,7.8,8.5,1310.0,13.1,22.9,0.17,0.36,2.2,0.3,0.2,73.5,0.0,3.6,0.0,0.13,0.1,1.0,17.0,0.6,0.0,9.6,78.0,0.0,473.22566302803665,Excesive
58,02040201,7412.0,40.1109,-74.8868,3118.5,0.0,56.8,0.95,4.300000000000002,5.25,6.9,14.1,6.5,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,16.7,0.0,0.0,4.8,5.6,0.0,331.5,1.1,0.28500000000000003,7.2200000000000015,0.0,0.0,0.0,7.2200000000000015,0.25,0.25,57.1,11.05,51.5,0.0,48.5,3.88,0.0,12.265,0.205,0.07500000000000001,1.23,29.7,29.5,0.52,461.5,1.125,0.35,10.15,22.85,620.0,98.3,46.1,0.055,2.645,8.9,0.75,4.75,54.7,0.0,7.550000000000002,0.0,0.445,0.4,1.75,86.5,0.95,0.0,15.45,119.5,0.0,116.82296498291416,Excesive
59,02040202,2808.0,39.9786,-75.25354999999998,3514.0,0.0,60.0,1.0,7.2,8.2,1.6,18.35,3.9,21.05,0.0,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,10.0,0.0,0.0,5.2,3.55,0.0,345.0,1.2,0.11,1.67,0.0,0.1,0.0,1.64,0.36,0.2,67.5,15.25,99.0,0.0,36.0,3.245,0.0,13.805,0.02,0.05,1.42,33.2,27.5,0.76,908.0,1.94,0.2,10.65,49.15,360.0,51.1,66.15,0.055,0.505,10.4,0.5,1.9,37.35,0.0,8.4,0.0,0.41,0.45,2.1,74.5,1.15,0.0,20.0,94.5,0.0,29.264004431775952,Medium
60,02040203,5606.666666666668,40.350766666666665,-75.60993333333333,3529.333333333333,0.0,42.0,6.5,7.566666666666666,14.066666666666668,2.65,14.2,10.15,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4500000000000002,0.0,0.0,0.0,0.0,24.96666666666667,0.0,0.0,6.283333333333334,7.366666666666667,0.0,472.0,1.7,0.2433333333333333,4.21,0.0,0.0,0.0,4.21,0.5866666666666667,0.26666666666666666,74.06666666666666,13.933333333333332,56.66666666666666,0.0,47.36666666666667,3.9333333333333336,0.0,15.51,0.06333333333333334,0.07,1.47,41.1,33.0,0.6333333333333333,931.6666666666665,1.596666666666667,0.6966666666666668,13.9,25.03333333333333,1440.0,109.56666666666666,71.63333333333333,0.06000000000000001,0.9166666666666666,11.9,0.7000000000000001,3.333333333333333,61.73333333333333,0.0,11.566666666666668,0.0,0.5066666666666667,0.6666666666666666,2.7,95.66666666666669,1.1666666666666667,0.0,28.43333333333333,266.3333333333333,0.0,536.5397654817981,Excesive
61,02040205,1468.0,39.8829,-75.7595,3505.0,0.0,55.1,0.0,4.3,4.3,7.3,14.7,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,6.74,7.6,0.0,568.0,3.0,0.6,1.38,0.0,0.0,0.0,1.38,0.28,0.1,199.0,17.6,56.0,8.0,23.1,4.43,0.0,19.8,0.05,0.08,1.67,129.0,31.0,0.38,1580.0,1.07,0.41,19.7,25.2,680.0,30.4,89.9,0.03,0.57,13.6,0.7,2.7,58.2,0.0,15.1,0.0,0.6,0.6,3.8,92.0,1.4,0.0,101.0,69.0,0.0,143.3240888473469,Excesive
62,02040206,4138.666666666667,39.5066,-75.29786666666666,2447.0,0.0,79.03333333333335,3.45,2.95,6.4,1.4,4.1000000000000005,0.0,4.566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,2.533333333333333,3.1666666666666665,0.0,286.3333333333333,1.0,0.14,8.209999999999999,0.0,0.0,0.0,8.209999999999999,0.35000000000000003,0.35,37.06666666666667,4.666666666666667,24.0,0.0,10.633333333333336,1.0933333333333333,0.0,5.713333333333334,0.06333333333333334,0.04,0.7799999999999999,16.9,11.666666666666664,0.21666666666666667,298.0,0.62,0.52,6.3,10.6,433.33333333333326,22.0,33.53333333333333,0.05,0.6466666666666666,3.433333333333333,0.4,0.8999999999999999,65.36666666666666,0.0,5.0,0.0,0.21,0.35,1.3333333333333333,37.66666666666666,0.5,0.0,8.133333333333333,35.0,0.0,60.988294432951825,Excesive
63,02040207,6644.0,39.0333,-75.4846,782.0,0.0,74.8,10.4,4.4,14.8,1.9,3.3,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,3.66,4.9,0.0,563.0,1.3,0.09,1.03,0.0,0.0,0.0,1.03,0.16,0.1,69.8,4.4,23.0,0.0,6.6,1.32,0.0,9.52,0.03,0.02,1.29,41.3,14.0,0.15,294.0,0.59,0.29,8.0,9.6,480.0,22.1,64.2,0.02,0.28,4.4,0.2,1.5,83.0,0.0,5.0,0.0,0.26,0.4,1.4,34.0,0.4,0.0,26.9,39.0,0.0,62.69332741272893,Excesive
64,02040301,8436.0,39.5673,-74.342,2706.0,0.0,31.5,5.7,19.2,24.9,3.6,9.1,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,6.07,12.3,0.0,421.0,1.5,0.27,3.81,0.0,0.0,0.0,3.81,1.09,0.0,65.4,8.0,76.0,0.0,23.5,3.56,0.0,14.1,0.18,0.04,1.86,31.1,39.0,1.03,332.0,3.26,2.19,9.5,24.0,1090.0,38.9,75.6,0.19,0.55,8.6,0.5,2.4,216.0,0.0,8.1,0.0,0.35,0.4,2.6,74.0,0.7,0.0,16.3,79.0,0.0,354.12667987660365,Excesive
65,02050101,3278.5,42.2499,-75.33510000000003,3311.5,0.0,60.25,1.0,5.4,6.45,6.6,16.5,0.0,19.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,0.0,0.0,4.16,11.85,0.0,355.5,1.3,0.31,6.565,0.0,0.0,0.0,6.565,0.09,0.3,63.1,10.2,43.0,0.0,12.1,2.385,0.0,12.85,0.14,0.05,1.155,31.65,35.5,0.35500000000000004,3190.5,0.995,0.4300000000000001,6.9,15.85,795.0,56.8,78.15,0.045,1.005,8.55,0.85,2.85,51.05,0.0,9.6,0.0,0.235,0.6,2.5,65.0,0.8999999999999999,0.0,11.65,68.5,0.0,213.81468907273683,Excesive
